SKU	UPC	Best Buy SKU
IM2875-30002_BB	825494005726	4628256
IM2100-00000_BB	825494000011	1304938600
IM2370-00000_BB	825494003814	5170705
IM2950-00001_BB	825494000745	4628201
IM2400-00001_BB	825494000264	
A11BR10X500G_BB	718122681068	4802835
A11DVDS24X_BB	718122683567	4802935
5CDRM320GB_BB	718122784660	
5TCDG_BB	718122681860	
SDD-11_BB	718122684564	4802962
IM2400-00002_BB	825494001797	
10MDISC-DVD_BB	013964498714	5579074
7CDRM400GB_BB	718122784769	
7TCDG_BB	718122092451	
3CDRM250GB_BB	718122783564	
USBD-15_BB	718122688067	6184186
ZR26WT_BB	701759013326	6025638
ZRA11-BK_BB	701759020300	1305014334
96631-MCKLEIN_BB	642154966315	
80445-MCKLEIN_BB	642154804457	
94338-MCKLEIN_BB	642154943385	
401-NV_BB	701759020836	6026355
ZDB525_BB	701759021154	
ZX228-PV_BB	701759021086	
96618-MCKLEIN_BB	642154966186	
15734C-MCKLEIN_BB	642154157348	
80464-MCKLEIN_BB	642154804648	
88435-MCKLEIN_BB	642154884350	
94339-MCKLEIN_BB	642154943392	
96566-MCKLEIN_BB	642154965660	
96679-MCKLEIN_BB	642154966797	
86485-Mcklein_BB	642154864857	4959146
86485-Mcklein_BB	642154864857	4959146
80435-MCKLEIN_BB	642154804358	
96648-MCKLEIN_BB	642154966483	
96658-MCKLEIN_BB	642154966582	
96671-MCKLEIN_BB	642154966711	
96490-MCKLEIN_BB	642154964908	
73585-MCKLEIN_BB	642154735850	
96521-MCKLEIN_BB	642154965219	
96565-MCKLEIN_BB	642154965653	
96668-MCKLEIN_BB	642154966681	
DSIP-HA2_BB	681181510054	5306166
DR928_BB	609613131943	1305001525
96560-MCKLEIN_BB	642154965608	
96569-MCKLEIN_BB	642154965691	
96640-MCKLEIN_BB	642154966407	
96659-MCKLEIN_BB	642154966599	
VENU100_BB	681181121069	5250325
LCPHACX205HA2V_BB	681181510535	
HMCCD3856SV_BB	681181130351	
LCPMPC5050PLUS6SV_BB	681181510672	
HA5USBSM_BB	681181320219	5378217
LCP24HA2_BB	681181130207	5306069
LCPMV89206SV_BB	681181510351	
20DVD_BB	718122091454	
HMCCD3854SV_BB	681181130368	5250334
HA-66USBSM_BB	681181320240	5250352
LCPJBP-6SVHA5_BB	681181130245	
CAMERA-DC2-6_BB	681181320127	
DSIP-DOCK_BB	681181510047	5082085
80465-MCKLEIN_BB	642154804655	
96145A-MCKLEIN_BB	642154961457	
CAMERA-DC9W_BB	681181320615	
KIDS-HMCCD3858SV_BB	681181510191	
HMCCD385HA2_BB	HMC/CD385/HA2	
LCPHB-100I904_BB	681181510740	
15715-MCKLEIN_BB	642154157157	
96630-MCKLEIN_BB	642154966308	
96649-MCKLEIN_BB	642154966490	
94980-MCKLEIN_BB	642154949806	
96520-MCKLEIN_BB	642154965202	
96670-MCKLEIN_BB	642154966704	
96660-MCKLEIN_BB	642154966605	
94830-MCKLEIN_BB	642154948304	
96499-MCKLEIN_BB	642154964991	
96629-MCKLEIN_BB	642154966292	
96641-MCKLEIN_BB	642154966414	
76605-MCKLEIN_BB	642154766052	
96626-MCKLEIN_BB	642154966261	
96661-MCKLEIN_BB	642154966612	
80455-MCKLEIN_BB	642154804556	
94330-MCKLEIN_BB	642154943309	
96185A-MCKLEIN_BB	642154961853	
96548-MCKLEIN_BB	642154965486	
0501122_BB	711554051126	
1602252_BB	711554260221	1304949644
AOPTLENSFLTRMK1_BB	610696356482	
AOPTPROLPSTRK1_BB	610696356468	
AOPTRAINSL14IK1_BB	610074549734	5014699
AOPTSFTPCHDMKK1_BB	610696356499	
ZUCAPINK_BB	718122539635	1305016314
AZUCSFGREENK5_BB	610563293582	
AZUCSIBCK1_BB	718122217816	
PS-HR-LVL1_BB	856776000825	
TCB103_BB	718122538836	
AZUCSIBAK1_BB	718122216918	
ZUCAOHC_BB	718122539437	
SFB064_BB	718122535538	
AZUCSFBLUEK1_BB	610563293605	1304995764
AZUCSIBMYK2_BB	610074544128	
PR6IFK10_BB	715757352189	
PR6IFW10_BB	715757352240	
H01-MZBMSM_BB	715757339272	
H01-MZBMY_BB	715757340506	
EDU-CM007_BB	756619006154	6187787
SCP-02_BB	756619005423	
E-LH10-SDT_BB	844983005115	5351101
E-LH16-BLK_BB	844983004668	4118475
E-WS15-SHS_BB	853055005519	4721552
E-ES10-CGD_BB	844983010270	4904299
DZ3-SI_BB	701759020799	
E-LH16-SDT_BB	844983004682	
E-SSC-SFS_BB	844983000691	
E-LH15-BLK_BB	844983000455	4118448
E-ES8-SDT_BB	844983010256	4972626
6P-BLK_BB	898980000338	
E-LT15-OLV_BB	874634009704	4118851
099-0668-001_BB	717669973520	
099-2109-000_BB	717669201807	
098-1351-857_BB	717669495169	5113025
028-0001-532_BB	717669929329	3858503
099-2116-000_BB	717669510541	
099-2119-000_BB	717669510923	
AZOOH2NK1_BB	610696353658	
AZOOZR24K1_BB	610696350251	
AZOOH2NK2_BB	610696354389	
PBDR_BB	837088001571	
218-DUNLOP_BB	710137000261	
M-MG15CFX_BB	5030463209400	
AZOOZG2NUK1_BB	610563293421	5108697
AZOOZR8K1_BB	610696350244	
ZS2T_BB	884354007652	
AZOOZG3K1_BB	610696353627	
ZR24_BB	884354009403	2351077
SATQC_BB	809164010432	5116323
755564D_BB	751148055529	
620380_BB	751148064675	
620057_BB	751148064576	
620180_BB	751148064613	
620246_BB	751148064620	
739080_BB	751148057363	
89987448_BB	085831271348	1304985109
P025_BB	085831447446	1305065411
P153_BB	085831446814	4162193
CZ306_BB	085831815740	
89998172_BB	085831445886	5183232
P668_BB	085831449051	1305065497
A308_BB	085831161441	1305132564
A345_BB	085831447361	
A132_BB	085831447347	1304985390
A101_BB	085831447767	4801044
89991263_BB	085831161670	1305132571
89998036_BB	085831445589	
628586557970_BB	628586557970	1305119909
628586557994_BB	628586557994	1305119923
628586557918_BB	628586557918	1305119848
628586850361_BB	628586850361	1305219678
628586557925_BB	628586557925	1305119855
628586850323_BB	628586850323	1305119954
FFDD-08-28_BB	094664007321	
NND-03-19M_BB	094664296688	
CVM-03-01_BB	094664014824	5151494
BHC2-03-01_BB	094664011656	
CCCS-03-MAG01_BB	094664009691	5303745
MTLP-08-28_BB	094664009189	4619773
CCCM-03-01_BB	094664009721	5303754
MTL-08-28_BB	094664008687	
LBB-03-0328_BB	094664018365	
SKL-03-07_BB	094664010154	5362286
21550_BB	027075111004	3286732
APEN50200WRK1_BB	609728170677	
APENOWG1GOK3_BB	610696375131	1304943321
21800_BB	027075147362	3443135
62330_BB	027075030718	1304645034
33436_BB	027075036710	
EXPOD77W_BB	751751001777	4921126
EXPOD82_BB	751751000824	4200624
RAN179_BB	751751030104	1305436433
EXPOK67_BB	751751010670	
EXPOD52_BB	751751000527	4921083
EXPOD72W_BB	751751001722	4200651
26290_BB	018208262908	
26320_BB	018208263202	
2144NAS_BB	018208021444	7650507
ANIKD5100K2_BB	610563300884	
8838-599_BB	609970883882	
T8498_BB	027084937428	6337394
R2443_BB	027084807042	6707538
T6298_BB	027084923186	
V6424_BB	027084989113	
W0083_BB	746775023379	6467241
74204003K-LEATHERMAN_BB	037447151484	
830037-LEATHERMAN_BB	037447312526	
880040-LEATHERMAN_BB	847706004402	
831102-LEATHERMAN_BB	037447246647	
PLANTRON_BB	017229123861	
15055660_BB	845423001018	6359713
13010441_BB	845423002978	
35055061_BB	845423000042	
25056040_BB	845423003524	
13018090_BB	845423006037	
ARAZ99908KPK1_BB	609722086707	
52818_BB	653569193616	5695832
AMK60RD_BB	804879140863	
22818BD_BB	098376011973	6319103
22779BK_BB	098376011799	6297886
01844PL_BB	098376015872	
22718BL_BB	098376011706	6297822
09974BK_BB	098376911709	6298127
AZUCSFORANGEK3_BB	610563295814	
22777BL_BB	098376011782	6297877
DLPIX50BR_BB	719821201618	
DLPROBAG5_BB	719821236382	
22774BK_BB	098376011751	6297831
22777BK_BB	098376011775	6297868
92044BK_BB	098376015780	
SIBWONDER_BB	610074549819	
SIBMY143_BB	718122536832	1305016246
PIBHP205_BB	718122537730	
SIBHP200_BB	718122536634	1305016222
ZUCAGCB2_BB	718122539536	1305016307
HMPLSS_BB	769100216970	
FR200B_BB	769100020027	
HM450ST_BB	769100216970	5726157
AINTIC800K2_BB	705105881539	
SB-AB_BB	855712000950	4955043
SSFL_BB	855712000448	
AINTACCESSK4_BB	609728166533	5183839
ICUL_BB	855712000332	
AINTIC10K10_BB	609722084451	
OCCBGL_BB	812811006023	
OCMZSET_BB	812811003053	
OMEW_BB	812811001301	5187547
OCCBGR_BB	812811005026	
SLP122_BB	804879327813	4813813
OCEZGR_BB	812811005040	
OMMZ50_BB	812811001165	
OCEXSET_BB	812811003039	
45542_BB	642154455420	
45292_BB	642154452924	4952498
45534_BB	642154455345	
E-LH10-FOR_BB	844983003081	
LB10-BLK_BB	844983009397	
BY-D1TC-SWT_BB	844983011161	5535942
35257-SIAMOD_BB	642154352576	1305373165
45294_BB	642154452948	4958896
45352_BB	642154453525	
45354_BB	642154453549	4952559
45355_BB	642154453556	4952568
25064-SIAMOD_BB	642154250643	
45536_BB	642154455369	
45314_BB	642154453143	4952522
45424_BB	642154454249	
45426_BB	642154454263	
45545_BB	642154455451	
G1X_BB	884354008574	1304481489
H2N_BB	884354010065	3088678
AZOOMH4K3_BB	718122194520	
AZOOH4NK1_BB	705105053011	5440671
ZR8_BB	884354009977	3046597
AZOOH2NK3_BB	610696354396	
IPB-10_BB	691991202520	1305523133
XTF_BB	691991200502	5960546
JML2_BB	691991201929	2882254
ZR24RB_BB	884354009403	2351077
B2.1U_BB	884354006082	1304584043
ZRC4_BB	884354008055	9282322
rp55_BB	691991201844	
RP70_BB	691991201240	
ISTOMP_BB	691991202599	4774617
JMD_BB	691991201943	5949552
RV-7_BB	691991201417	1305603620
BP200_BB	691991200359	
SKL-03-10_BB	094664008755	
628586850347_BB	628586850347	1305119961
628586557949_BB	628586557949	1305119879
628586557901_BB	628586557901	1305156164
628586557932_BB	628586557932	1305119862
939-000307_BB	097855067777	3925775
960-000415_BB	097855053283	
628586850309_BB	628586850309	1305119930
628586850316_BB	628586850316	1305119947
628586557956_BB	628586557956	1305119886
628586557987_BB	628586557987	1305119916
628586850354_BB	628586850354	1305119978
628586557963_BB	628586557963	1305119893
QHM003WLH_BB	029665157966	
QXW217BLH_BB	029665152343	
QXW221BRH_BB	029665154903	
HEALTHMASTEREB_BB	752356786441	
ATECH9541CPK1_BB	610563299669	
XB-500_BB	850523004043	
10134_BB	829486101342	
AHAM70450K1_BB	639767658003	
04383_BB	040094043835	
DRCA_BB	609722886918	
DHD_BB	609722886871	5292757
DCGR_BB	609722864404	3664039
STBAT_BB	0793573731890	
VCF-01-100M_BB	4977642723344	
SRV8_BB	7340051901011	
KAZAMGR_BB	798304074581	5370418
3320-CONTOUR_BB	793573708755	
3200-VHOLDR_BB	793573477613	
MTC-480_BB	745025014020	
VDC-02W_BB	4977642723122	
CA163_BB	085831447736	1304631822
P401_BB	085831271447	4431289
A080_BB	085831447286	
DGLG-LGM_BB	689466069853	4813058
DGLG-LGS_BB	689466069846	
DGLG-LGL_BB	689466069860	4813067
89999980_BB	085831385205	
A694_BB	085831446937	1304985338
A091_BB	085831447699	5183408
NP10094_BB	096727630347	
NP55SC_BB	636980615554	
NPKDGC_BB	096727881206	1305219616
NP21100-BOX_BB	096727211003	1305378931
NP62SC_BB	636980615523	
NP77SC_BB	636980615776	
A190_BB	718122105892	1305138733
A193_BB	705105856339	1305014730
A342_BB	085831445336	5183214
CR6767_BB	085831814958	1305132632
A026_BB	085831446876	3944679
EXPOD67W_BB	751751001678	4921117
EXPOK58_BB	751751010588	
12016_BB	027075220386	
37366_BB	027075034501	5671363
APENAF540K1_BB	718122784707	4803033
12027_BB	027075220492	7439063
LBCAK2_BB	188772002894	
25488_BB	018208254880	
HONLSNOOT8_BB	854181002045	
HONLBAG_BB	751751020105	4085289
HONLFILTER5_BB	854181002144	1305124132
HONLFILTER1_BB	854181002120	1305124118
HONL-ZEBRA8_BB	854181002113	
AHONLKITK1_BB	705105037714	
10706NCP_BB	018208107063	5046281
SK104C_BB	018208112173	
HONL-ROLLUP_BB	854181002205	5371957
HU-530_BB	750668005137	5635814
SFHP083_BB	718122535637	
AZUCSFHP083K7_BB	610563295807	1304995795
AZUCSIBOK1_BB	718122218219	
AZUCSIBTK1_BB	718122218110	
SPPOUCH_BB	DB9122765037	
SIBR188_BB	718122536535	1305016215
AZUCSIBLK1_BB	718122217519	
SFG042_BB	718122535439	
SIBJA_BB	718122058563	1305016024
SIBL120_BB	718122536733	1305016239
AZUCSFDB171K6_BB	610563295821	
SFDB171_BB	718122535835	
AZUCSIBHPK1_BB	718122217311	
AFANFL14K1_BB	718122499038	5052582
ST-3BL_BB	894634002178	
ST-3PK_BB	894634002208	
97787_BB	755553977872 	
ANUMNVM1CHPK2_BB	610696373809	
HAG4658_BB	032244046582	1305354331
21307-HASBRO_BB	653569511823	
19648_BB	653569535607	1305154788
34381-HASBRO_BB	653569649786	
HAG4700_BB	032244047008	6338047
96781_BB	016751967813	
NUMHENRY_BB	502896540825	
ANUMNVM1CHPK1_BB	610696373793	
NUMNVM1CH_BB	5028965305553	1305712056
NUMCHARLES_BB	5028965750964	
NUMHETTY_BB	5028965408261	
880022-LEATHERMAN_BB	847706002224	
880048-LEATHERMAN_BB	847706004488	
96782_BB	016751967820	
OMCOL_BB	812811003022	
OCEWGR_BB	812811005095	
OCEZGL_BB	812811006047	
ASTRMYBACKPKK1_BB	610074543992	
WIZARDWITCH_BB	797734387964	
LITTLEDIVA_BB	797734387940	
OMPZ8_BB	812811001264	5187529
OMMZ40_BB	812811001158	4447995
OMET_BB	812811001455	
MYBACKPACK_BB	797734388015	
SPRINGBREAK_BB	797734387988	
FASTFOOD_BB	797734387971	
SIGHTINGS_BB	797734387995	
ASTRHIPSTERK1_BB	610074543947	
ASTRGOODJOBK1_BB	610074543930	
HAPPYBIRTHDAY_BB	797734388039	
HIPSTER_BB	797734388046	
25195-SIAMOD_BB	642154251954	5803795
35342_BB	642154353429	
45425_BB	642154454256	
45532_BB	642154455321	
45422_BB	642154454225	
45315_BB	642154453150	4959128
46015_BB	642154460158	
25414_BB	642154254146	1305373141
45522_BB	642154455222	
46005-SIAMOD_BB	642154460059	
45296_BB	642154452962	4959119
45535_BB	642154455352	
35347_BB	642154353474	
RTPF5000_BB	845965001774	
RRHP-5001_BB	845965001965	1304672559
RMS-1800_BB	845965001828	1304739610
RPT-7000_BB	845965001873	
293-1021-590_BB	885978097081	
293-1121-557_BB	885978128624	
RP90_BB	691991201257	9478273
HM2_BB	691991201356	4328522
RP1000_BB	691991201820	9723379
RP500_BB	691991201363	
424p73_BB	710137021754	
EPPT01_BB	710137049383	1304386630
D38-34GY_BB	710137042216	
418P114_BB	710137017382	
M173_BB	710137039568	6275888
293-1011-550_BB	885978097081	
M44G_BB	042406060509	
MC404_BB	710137016637	
D38-09BK_BB	710137019997	
KH95_BB	710137042285	5112309
433P90_BB	710137042513	6007147
462P100_BB	710137050495	
MSS-1B_BB	4977642707405	5942498
TW-M_BB	4977642711655	
AHARJP4K1_BB	610696350213	
AHARMSS1BK2_BB	610563297887	5152633
QSA-1SV_BB	4977642396913	
CL80100_BB	650530020506	
ADCX400UNPK1_BB	609722085106	
DECT4096_BB	050633272077	9678854
DRX100_BB	050633273586	4146477
ADECT4096UNIPK1_BB	609722085090	3926729
HPA-621-20_BB	851992000024	5935348
SB67138_BB	650530022753	
AATTCL80109K1_BB	705105058115	3928284
ACL84100PK1_BB	609722085083	3926701
ATTL90071BPK1_BB	610563297788	
SB67148_BB	650530022784	1304655446
CL84100_BB	650530020513	1304765886
AZUCSFDB171K7_BB	610563295838	1304995818
89055900117_BB	718122537433	
AZUCSIBFLK1_BB	610074544142	1305001679
AZUCSFGREENK2_BB	610563293551	1304995726
AZUCSIBHPK3_BB	610074544111	1305001655
AZUCSIBMYK1_BB	718122217717	
SIBA122_BB	718122536337	1305016208
PIBC204_BB	718122537631	
AZUCSFBLUEK3_BB	610563295791	1304995788
AZUCSFGREENK4_BB	610563293575	
SFR140_BB	718122535736	
AM-16_BB	750668004536	5635796
CARDR200_BB	750668007940	5635996
AZUCSIBHPK2_BB	610074544098	1305001648
BARTIST_BB	797734262490	
ZUCASPOT_BB	718122539338	
HONLSNOOT5_BB	751751020037	
HONLFILTER3_BB	854181002090	
HONLFILTER4_BB	854181002137	1305124125
C53300_BB	725211533009	4959543
FL71400_BB	705105931531	3900776
C15300_BB	725211153009	
SB102BS_BB	018208102150	1305119497
11212NCP_BB	018208112128	1305670288
11215NCP_BB	018208112159	1305119503
512110_BB	085126512408	1304631761
AFB005NII-700_BB	725211005056	3482398
AF66M700I_BB	725211667025	1304565974
BO1200I_BB	725211012009	4959455
C12300_BB	725211123002	
AF173M700_BB	725211187028	4462242
202505_BB	050332405233	4926961
4734B001_BB	013803126952	
97029KUS_BB	755553970293	
97784_BB	755553977841	
97316KUS_BB	755553973164	
494B_BB	731346049407	1305241686
1491_BB	731346149107	
MFH-DGS-I65S_BB	053695124933	
48900-VICTORINOX_BB	046928489008	
54900-VICTORINOX_BB	046928549009	
4617126G8_BB	7611160032867	
1927_BB	731346192707	
1986_BB	731346198600	
494P_BB	731346049421	1305241693
603N_BB	731346060358	
493G_BB	731346049322	
639R_BB	731346063915	1304566629
493M_BB	731346049346	
379-ALEXTOYS_BB	731346037909	
397I_BB	731346039736	
788-ALEXTOYS_BB	731346078803	
89998081_BB	085831445923	1304985314
89998029_BB	085831445060	
89998198_BB	085831445237	
CP123S_BB	085831448757	1304631792
CC16458B_BB	6369806218243	
CA448_BB	085831161595	5183171
P030_BB	085831446852	1305065404
CP007_BB	085831277302	5613949
CP306_BB	085831300222	1304985123
A192_BB	718122106097	5015033
A252_BB	085831161342	
A025_BB	085831447224	
89994000_BB	639767656160 	
CA194_BB	085831446920	1305132618
89998089_BB	085831445763	1304985260
89998092_BB	085831445138	1304985192
A191_BB	718122105991	5186257
A093_BB	085831447293	5183287
CFGK30500A_BB	085831816945	1305065541
77000015402_BB	020356618339	
DVM60MEZ_BB	020356371401	
MI7805PBLK_BB	049720021735	3255972
99000016180_BB	049720023883	
AMDCPL67_BB	4957638063111	5663149
AMDCPL77_BB	4957638063135	5613385
401460C_BB	037733001660	1305406757
670134_BB	037733004128	1304491174
27203-ZEBRAPEN_BB	045888272033	
70294-MOBI_BB	891040702944	
70272_BB	891040702722	
BSRT005BK_BB	6952060000466	1305120950
BSRT2005_BB	6952060000114	
BSRTYD3_BB	6952060000459	
BSRTY70_BB	6952060000411	
401455_BB	037733001813	
662100_BB	037733002117	1305406788
GADGETS_BB	609722656269	
FRESHFOOD_BB	797734388008	
FUNINTHESUN_BB	797734388060	
HAPPYHANUKKAH_BB	609722656290	
JIPS-250I_BB	077283972515	3923868
10BWS03_BB	845041000141	3893205
AIMA10BWS03XK1_BB	610563293346	
GOODJOB_BB	797734388022	
ALLAMERICAN_BB	797734388077	
CHRISTMASCHEER_BB	609722656276	
SMPS-225_BB	077283902512	3226016
SMPS-550_BB	077283905520	1305612387
JDJ-500ORG_BB	077283915079	
JTA-450_BB	077283914522	1305512991
JISS-115_BB	077283961113	3812266
JIMS-60_BB	077283996054	
XDVD1262_BB	827204105719	
XGPS150_BB	827204108635	1305661422
XDVD1170_BB	827204105702	
BCN-PHX01red_BB	022099724124	
3900B_BB	029743390001	5517045
3900W_BB	603170020016	
N-9_BB	850399004000	
NB-230_BB	850399004031	
NH-6500_BB	850399004093	
04898_BB	079061003824	1305685640
CZ202_BB	729218019764	
MRLYFE000MI_BB	846885000779	
MRLYJE003RA_BB	846885000588	
A449_BB	085831161601	5014592
N-19_BB	850399004017	
ET8_BB	011502120882	1304681902
ET7_BB	011502100570	4913066
PACD-508_BB	709483020016	
40343_BB	799429403430	5641332
18710_BB	799429187101	4945073
18420-LEICARB_BB	799429184209	
18716_BB	799429187163	3878652
10704-LEICA_BB	799429107048	3878573
RB2132T_BB	805289048534	
RB2132B_BB	805289048527	
RB213290255_BB	805289052432	
TEA01R_BB	793573454256	
SND01R_BB	793573454270	6163745
PST_BB	709942995015	5845718
ABW66045620K2_BB	718122080694	5587173
ABW66045620K3_BB	718122080793	1305121117
ABW66045620K4_BB	718122080892	1305121124
ABW66045618K1_BB	718122080397	1304943802
ABW66045620K1_BB	718122080595	5587164
FNVF4481_BB	871436008584	5159566
FNNF5091_BB	871436008607	
FNVF5090_BB	871436008591	
90009_BB	014524900098	
PAUM01U_BB		
TGB714_BB	871436005187	
IT2-SEE-PNK_BB	875912006095	4934688
IPH3G-PNK-SEE_BB	875912005661	5057357
IPH3G-BLK-SEE_BB	875912005777	5057384
IPH3G-RED-SEE_BB	875912005678	5057366
IT2-SEE-CLR_BB	875912006057	3470478
IPMFC_BB	656777003395	
MRCANP40_BB	656777006235	
DB416U_BB	656777002404	
ED3241_BB	736211094414	
RV062C_BB	761318200628	3930289
PHPX3USMBRT_BB	703115683198	1305214512
QXW219BLH_BB	029665152930	
TX6010_BB	011502960105	3921102
DMCSZ1K_BB	885170070882	
ACANHFR20RK2_BB	610563297146	
PACBLACK_BB	797734262698	
DLA71121-17_BB	609585165762	
PN002-3440_BB	836258234405	
PN004-0030_BB	836258400305	5310487
DLM40218-17_BB	609585166677	
DLOTWISTMAT_BB	797734261196	
DLODLA71023_BB	609585164697	
DLZ88089-17_BB	836258880893	
DLA67501D_BB	609585186019	
DLZ8100017_BB	836258810005	
DLZ81000-17_BB	836258810005	
DLZ88000-17_BB	836258880008	
DLA63535-17_BB	609585162082	5152324
PN002-3439_BB	836258234399	
PN004-0107_BB	836258401074	4972274
SL159_BB	077068411598	
PCA3_BB	068888893411	4482367
ET-004EAT_BB	5905784999272	1305134179
ET-009EAT_BB	5905784999326	1305134186
525GW_BB	609465681122	
525OW_BB	609465681146	
205153_BB	766623205153	4572875
Ls619516_BB	735078027412	1305593037
AVTLS6204CPK1_BB	610563292431	1304359788
ALS6204PK2_BB	609722087537	
TL7611_BB	650530017483	
ASYNSB67138PK1_BB	610696355607	4662638
AATTSB67118K1_BB	639767697040 	
AVLS64753PK1_BB	610563296668	
ADS6151HPK1_BB	797734268164	
AVTEDS64213PK1_BB	610563297467	
ADS6101HPK1_BB	797734268157	3999987
ALS6204PK1_BB	797734269611	3931288
ALS6305VPK1_BB	609722085724	
22003-LEAPFROG_BB	708431220034	
21155_BB	708431211551	
44401-CAPRESSO_BB	794151401808	3859672
PMEXPV2_BB	5060176981256	5292748
PMEXT007_BB	5060176982437	
2949B001_BB	013803094541	8987359
2945B001_BB	013803094503	8987395
883306_BB	085126883553	
211006_BB	085126211035	1304650175
AOLYEPL1BK3_BB	609728171223	
261552_BB	050332176942	3937088
118702_BB	050332134133	
OLYDVDE420_BB	856475001215	
202302_BB	050332402324	1304491310
V620053XU010_BB	050332406773	
ACANPSA4000SK2_BB	610696375452	
ACANRC6K1_BB	610696362155	1304995832
ACANRC6K5_BB	610696362339	1304995870
6931A001_BB	013803003505	
2665A004_BB	082966440984	5663716
202516_BB	050332405431	5411042
6568A001_BB	082966302794	
BSRTY50_BB	6952060000398	
BSRTY60_BB	6952060000404	
BSRTYD700_BB	6952060000442	
BSRP306_BB	6952060000305	1305523256
BSRT005BL_BB	6952060000497	
BSRN1004_BB	6952060000244	1304529488
1758495A_BB	033816094055	3377603
KY2100_BB	647568552710	4992926
KY-100ES_BB	647568776093	
FC1-42R-03_BB	647568662976	
DP17003_BB	647568951292	
PH312R03_BB	647568553359	5725582
A115B_BB	857817000378	4257303
63N_BB	857817000439	4257321
69270E_BB	074711692700	
35101S_BB	074711351010	
1757392_BB	033816093539	
74357B_BB	050505743575	
AVTDS6401PK1_BB	610563296644	
20376_BB	708431203761	
32610_BB	708431326101	5720056
A21155PK1_BB	797734261547	
20268L_BB	708431202689	
40556_BB	708431405561	1305202328
20448_BB	708431204485	
39100_BB	708431391000	9935211
30443_BB	708431304437	
30694_BB	708431306943	4623794
30646_BB	708431306462	1305202229
ALEAP2GRNK4_BB	609728164003	4624065
39043-LEAPFROG_BB	708431390430	3999369
30645_BB	708431306455	
30473_BB	708431304734	
30682_BB	708431306820	4623721
32615_BB	708431326156	5744268
30683_BB	708431306837	
30687_BB	708431306875	4623767
A27604CAPREPK1_BB	610563295029	
64013_BB	794151401969	
55904_BB	794151401792	4862511
48505-CAPRESSO_BB	794151401945	4866208
13421BK_BB	794151410329	
1342299RB_BB	794151410350 	
25903RB_BB	794151401525	3002072
11604RB_BB	639767687768	
11705_BB	794151402119	
